month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
7,container_ship,2016,0,282.03,278,0.25,3.78,9.59,8.01,11.0,35887.79569903575,7177.5797887708695,False,C3,110.9,1093.9119877639912,9637.755389796906,44.32155519566012,2474.3701460617144,181977.48693258112,195227.84601139938,1004.7343800658399,8852.068809106942,39.65612833295906,2213.910130686797,162821.96199230943,174932.33144050196,20213.591078247664,178088.95828972544,466.5426862701065,26046.001537491728,1915552.4940271697,2140367.5876189047,2152.1529324487215,18961.236147317828,97.97396411672236,5469.660322873262,402266.0237457056,428947.0471124621,8323.243385160802,73330.74753106342,256.5984774485586,14325.30084562045,1053553.8717149433,1149789.7619542368,3567.1043079260585,31427.463227598608,93.3085372540213,5209.200307498346,383110.498805434,423407.575185711,3525488.0910002543,31060809.489943292,162356.85482199705,9064008.535047121,666612267.921455,710424930.8922677,172.41004154975948,1518.9940560005996,6.7648689509165445,377.66702229363005,27775.51116339396,29851.347152188868,71.34208615852117,628.5492645519722,1.8661707450804261,104.18400614996692,7662.209976108678,8468.15150371422
5,container_ship,2002,0,217.98999999999998,213,0.23,4.76,10.43,6.36,12.0,16730.39779497025,3346.123582591493,True,SV,113.3,437.00757697741335,1025.313108186144,19.009328072702274,1452.5924006859577,65000.4582659893,67934.38067991153,401.3819592890373,941.7278004535781,17.008346170312564,1299.6879374558573,58158.30476430622,60818.110807675,40021.97050949485,269369.9562672201,1220.5989604577248,93271.7225703615,4173713.636026681,4577597.884334215,905.4970827773208,4549.411955055356,42.02061995018397,3210.993727832117,143685.22353534476,152393.14692095973,3360.430604648241,12448.875619743885,110.05400463143422,8409.745477655546,376318.4425925696,400647.54829924874,1334.0656836498283,6544.551754379644,40.01963804779426,3058.0892646020166,136843.07003366167,147819.79637434095,1483314.282008153,7452489.749579632,69634.17020316201,5321075.320407509,238106941.85857132,252433455.3807698,72.53982154845941,488.23304573433643,2.901423758465084,221.71147168364624,9921.122577440472,10706.50834016538,26.681313672996563,130.89103508759288,0.8003927609558852,61.161785292040335,2736.8614006732337,2956.3959274868193
9,container_ship,2022,0,335.20000000000005,331,0.23,3.97,10.33,7.62,13.0,13800.197716289458,2760.0588329027382,False,SV,122.5,293.02311124860563,2030.1517203811416,15.679894229720459,999.3179412760969,83318.44800060152,86656.6206677371,269.13535761420843,1864.6502214370266,14.02937904764462,894.1265790365079,74548.0850531698,77590.02659030519,5414.557490463364,37513.67309399935,165.05151820758374,10519.136223958916,877036.294743174,930648.7130698032,576.4911210434524,3994.102841184637,34.660818823592585,2209.0186070313725,184177.62189606656,190991.8952841496,2229.523672543738,15446.806568117378,90.77833501417108,5785.524923177404,482369.96210874576,505922.5956075985,955.5101453758878,6620.059957764591,33.01030364151675,2103.8272447917834,175407.25894863482,185119.6666002086,944362.5270131691,6542825.924924005,57437.92833623915,3660659.4059377024,305208630.57062453,316413916.35683566,46.182990359834584,319.9695646252886,2.3932470140099644,152.52747524740428,12717.026273776024,13238.09955102256,19.110202907517756,132.40119915529183,0.6602060728303351,42.07654489583567,3508.145178972696,3702.3933320041715
3,container_ship,2023,0,153.95,150,0.26,3.69,9.05,8.21,11.0,29985.86354899389,5997.195606849811,False,SV,120.3,798.8687144636439,8464.711591054114,38.513990187189485,2018.2242431819532,82041.63590170543,93361.95444059232,733.743547523673,7774.653580913834,34.45988595695902,1805.7795860049057,73405.6742278417,83754.31082824107,14761.704506393418,156413.1489651304,405.41042302304726,21244.46571770477,863596.1673863728,1056420.8969986246,1571.6873621512993,16653.399978052115,85.13618883483993,4461.337800718002,181355.1951511383,204126.75648089455,6078.34891439729,64405.41427975956,222.975732662676,11684.456144737624,474977.8920625051,557369.0871340623,2605.0066775988385,27602.320405611244,81.08208460460945,4248.893143540954,172719.2334772746,207256.53578863022,2574614.933026852,27280293.334212445,141082.82721202043,7393074.06976126,300531466.25045776,337920531.4146703,125.90865608394387,1334.1121529378768,5.878451133834186,308.04475290671917,12522.144427102408,14296.088440164782,52.100133551976775,552.0464081122249,1.6216416920921892,84.97786287081907,3454.3846695454918,4145.130715772605
7,container_ship,2024,0,314.67,310,0.24,4.43,9.86,6.83,11.0,58603.92717609191,11720.764786254662,False,SV,94.6,1863.8393397538136,11434.898784190877,69.48069365291765,4735.376505883463,331369.46203699184,349473.0573604729,1711.8959153173616,10502.705948523142,62.16693642629474,4236.915821053626,296488.466033098,313002.1506544184,34440.50953892917,211297.04275135312,731.375722662291,49846.06848298382,3488099.6003893875,3784414.596885316,3666.9013097330467,22496.920434114658,153.5889017590811,10467.674381426601,732500.9160817713,769286.0011088046,14181.386280735538,87004.66466232188,402.2566474642601,27415.337665641106,1918454.7802141632,2047458.425470326,6077.736977458088,37287.71342670938,146.2751445324582,9969.213696596766,697619.9200778776,751100.8593231742,6006830.046054411,36852690.103397764,254518.75148647727,17346431.83207837,1213858660.9355068,1274319131.6685238,293.75728724380764,1802.2394822909532,10.604947978603219,722.7679930032655,50577.44420564612,53406.81391616275,121.55473954916177,745.7542685341875,2.925502890649164,199.3842739319353,13952.398401557552,15022.017186463485
8,container_ship,1990,0,281.14,277,0.25,3.89,9.56,7.78,11.0,35353.52545804849,7070.666989184797,True,SV,102.2,1003.4922778678065,5729.81845653493,43.66136865821612,2508.446386419112,178622.01774758202,187907.43623706207,921.6858421720616,5262.71369105654,39.06543511524601,2244.399398374995,159819.7000899418,168287.56445666065,97645.55409641063,885066.2170887431,3171.1941446493815,182192.42175044076,12973599.183771746,14141674.57085199,2079.2759166412147,17966.017042212614,96.51460440237247,5544.986748926458,394848.67081044446,420535.46512262715,7716.493579811417,119209.0286897977,252.7763448633565,14522.584342426439,1034127.4711702117,1175828.3541271107,3063.389932436413,19851.952532831623,91.91867085940237,5280.939760882341,376046.35315280425,404334.554049814,3406106.6811277363,29430519.629922874,159938.4872953601,9188835.183935273,654320654.4858793,696506054.4681605,166.57182757622996,1509.818840916091,6.664103637306671,382.86813266396973,27263.36060357831,29329.283508371907,61.267798648728245,397.0390506566324,1.8383734171880473,105.61879521764682,7520.927063056085,8086.691080996281
8,container_ship,2010,0,240.34,236,0.24,4.1,9.8,7.38,12.0,23857.642840669905,4771.566670558884,False,SV,114.1,573.8403548348925,4186.5333945169505,28.28584722307306,1784.1842094553776,102699.38376377296,109272.22756980325,527.0598911255264,3845.2399112682865,25.30838962064432,1596.3753453021802,91888.92231495476,97882.90585227139,44909.245160991595,327641.74391871784,1563.1652412750902,98599.65368042876,5675492.260629558,6148206.068630971,1128.9685241860388,8236.549395734435,62.52660965100361,3943.9861472171506,227019.69042518234,240391.72110197096,4366.176612874182,31854.058436542018,163.7601681335809,10329.48752842587,594575.3796850014,641288.8624309772,1871.2185483746498,13651.739329946578,59.54915204857487,3756.177283063953,216209.22897636416,235547.9132897979,1849387.6653102788,13492469.037763868,103615.52456452027,6535748.472531279,376204058.4188736,398185279.1190435,90.44222983810808,659.8340676140847,4.317313523521678,272.3228530221366,15675.1691007864,16702.08556478425,37.424370967493,273.0347865989316,1.1909830409714972,75.12354566127907,4324.184579527283,4710.958265795958
11,container_ship,1995,0,276.99,273,0.24,3.75,9.66,8.08,12.0,35532.47368682362,7106.494737364724,True,SV,117.6,654.8353801660959,4490.721562432988,42.12730080309808,2430.4212001787355,176934.66337301195,184552.76881659287,601.4520611308163,4124.630130712908,37.692848086982494,2174.5873896336057,158309.9619653265,165248.32439489083,74870.10494697957,774486.762216704,3059.772374119755,176525.32927613973,12851043.971302973,13879985.940116918,1610.3967908975999,15019.511138702508,93.12350703842733,5372.510021447731,391118.72956139484,413214.2710194811,9030.678136801456,96810.84527708798,243.8948993863573,14070.859579982154,1024358.5774227008,1144514.8553159586,1948.4911447877037,17084.26681360376,88.68905432231175,5116.676210902601,372494.0281537094,396732.15137732576,2638025.6823267313,24603784.821134217,154318.95452082242,8903016.606970526,648139608.9874543,684438755.0524067,127.71959079190634,1321.1833002520243,6.429956438367601,370.9590252904386,27005.81704114393,28832.108913916665,38.96982289575408,341.6853362720752,1.773781086446235,102.33352421805203,7449.880563074187,7934.643027546515
12,container_ship,2017,0,111.17,107,0.24,3.93,9.98,7.7,11.0,42706.39948338667,8541.25892752757,True,C3,125.7,1380.262430411564,7944.356322666236,50.632582922383435,3061.3238597687214,83349.02111838503,95785.59631415394,1267.741036628013,7296.718578970619,45.30283735160623,2739.0792429509615,74575.43994802874,85924.28164392993,26285.609949164325,195730.5180946754,532.9745570777203,32224.461681776018,877358.117035632,1132131.6813183255,2743.22565334348,21256.334265081747,111.92465698632128,6767.136953172964,184245.2045774827,215123.82610606722,9644.69089573298,84624.6651762273,293.1360063927462,17723.45392497681,482546.96436959767,594832.9103729276,4638.637049852528,37303.93403686754,106.59491141554408,6444.892336355204,175471.6234071264,223965.6817416172,4493737.050919017,34820459.16904275,185475.1458630467,11214112.665258056,305320624.7284,356034408.75948286,224.20079074287221,1669.466183748702,7.728131077626945,467.2546943857523,12721.692697016666,15090.342496971618,92.77274099705056,746.078680737351,2.1318982283108814,128.89784672710405,3509.4324681425283,4479.313634832345
10,container_ship,2006,0,40.53,36,0.24,4.29,9.84,7.06,11.0,50767.08192324892,10153.39295815795,True,SV,119.8,1620.8390050763535,5933.0962107035275,60.18931345596034,3972.4946880933817,33335.61976022419,44922.23897755341,1488.7053905320854,5449.419889178784,53.85359625006978,3554.3373525046045,29826.6071538848,40372.923382350345,138151.5811472742,1096332.9954560865,3864.7874955932425,255075.97470915396,2140497.6898670266,3633923.0286751348,3125.6795234570786,21469.470624251917,133.0500613237018,8781.304047364318,73689.26473312714,107198.76898952416,9279.878935650237,124949.71639389222,348.4644463239809,22998.653457382738,192995.69334866633,350572.4065819155,5023.69385990088,25565.74842345076,126.71434411781124,8363.14671177554,70180.25212678776,109259.55546603276,5120242.976270851,35169602.431440294,220482.95876499158,14551875.278489439,122113638.70061068,177175842.34557626,250.39974082943453,1987.1035542641569,9.186789948541316,606.3281366037266,5088.068279192113,7941.086500837972,100.47387719801759,511.31496846901524,2.534286882356225,167.2629342355108,1403.605042535755,2185.191109320655
10,container_ship,1994,0,72.33,68,0.24,4.09,9.82,7.4,12.0,22709.758316170664,4541.928236742299,False,C3,120.3,549.5817495600179,4007.790988449058,26.92455058740835,1694.1755677307715,28167.22215298104,34445.69500930829,504.7788895415382,3681.068896999407,24.090387367681153,1515.8412974433218,25202.251400035668,30928.03087138762,50776.57468761035,370285.0369762717,1955.5726216117644,123050.64649834025,2045829.819532307,2591897.650316141,1081.242355112644,7884.893140318256,59.517427614271085,3745.019676036442,62264.38581185282,75035.05841093443,4181.60026839144,30494.061868634137,155.8789770849957,9808.384865809729,163073.39141199552,207713.3173919158,1792.114400739189,13068.88365798606,56.6832643945439,3566.6854057489927,59299.415058907456,77783.78178777624,1771206.3993972316,12916413.34864289,98628.88004650638,6206032.606003246,103180982.20249897,124173263.43658885,86.61886270239413,631.6627101359928,4.109536668604433,258.58469191680194,4299.207591770791,5280.183393194584,35.842288014783776,261.3776731597212,1.133665287890878,71.33370811497986,1185.9883011781492,1555.6756357555248
7,container_ship,2020,0,154.3,150,0.22,4.08,10.55,7.43,12.0,60808.617032383816,12161.723406476764,False,SV,106.6,1672.7046760385713,10835.920638305553,66.08680499079473,4525.3286326563775,166372.3762006021,183472.41695259343,1536.3428817962965,9952.557542791516,59.130299202290026,4048.978250271496,148859.4944952756,164456.5034693372,30908.673361582292,200228.96831651567,695.6505788504709,47635.03823848818,1751288.1705326538,2030756.5010280905,3290.864634380232,21318.49603840549,146.08662155859886,10003.358030082518,367770.51581185724,402529.3211362841,12727.10079594565,82447.22224797704,382.607818367759,26199.2710311685,963208.4937929596,1084964.6956864186,5454.471769690993,35334.52382056159,139.1301157700942,9527.007647697637,350257.6341065308,400712.76746025117,5390836.265711265,34922287.7093217,242086.40143996387,16576993.306993889,609448283.3453635,666580487.0288303,263.63280220173135,1707.8353179938101,10.086933393331828,690.7080544580787,25393.67847272348,28065.941580770435,109.08943539381987,706.6904764112319,2.7826023154018835,190.54015295395274,7005.152682130615,8014.255349205022
6,container_ship,1994,0,141.29999999999998,137,0.23,4.07,10.28,7.44,13.0,39633.28977822342,7926.637177545187,False,SV,119.0,829.3828842724314,5674.940028261915,45.03122580563421,2942.240894109933,99038.57555112058,108530.17058357049,761.7701491415266,5212.309047697086,40.291096773462186,2632.5313263088874,88613.46233521316,97260.36395513412,76627.76648169203,519174.7670783093,3270.6890321986953,213699.60178272144,7193328.118976126,8006100.943351048,1631.7206744925006,11055.368569549879,99.54270967561246,6503.900923821957,218927.377534056,238217.91041159595,6310.521945551108,26224.82676103772,260.7070967694612,17034.026229057505,573381.2268749087,623211.3089073244,2704.509405236189,19049.51096443418,94.80258064344044,6194.191356020911,208502.2643181486,236545.2786244833,2672956.7955084336,18110037.46337867,164956.49031958636,10777892.959476387,362793939.91357857,394519783.62226164,130.71795458641583,885.6510732512335,6.873187096649432,449.0788733115161,15116.414163065772,16588.735251311587,54.09018810472379,380.9902192886836,1.8960516128688087,123.88382712041822,4170.045286362972,4730.905572489666
8,container_ship,1992,0,303.0,299,0.24,3.76,9.65,8.06,12.0,17634.754805569075,3526.950961113815,False,C3,120.3,404.98290583333056,3696.889594459333,20.907765297482694,1209.4338079774604,96175.72036842039,101507.93444198799,371.9679950317004,3395.5127253458004,18.70694789774768,1082.1249860850962,86051.9603296393,90920.27298399965,37416.898908514246,341560.4516620036,1518.5640058171643,87843.08710573133,6985394.426758954,7453733.428441021,796.7598473460091,7273.228441273252,46.21716539443543,2673.4852597396493,212598.96081440296,223388.6515281563,3081.3916748188194,28128.5077839297,121.04495698542614,7001.985204080034,556806.8021329602,595139.7317527742,1320.5964320652085,12055.074764541301,44.01634799470042,2546.1764378472853,202475.20077562187,218441.06475807037,1305189.4736911142,11914432.225621654,76588.44551077872,4430347.001854276,352306849.3495821,370033406.49625987,63.82882754981842,582.6619469528297,3.19118522961578,184.59779174392818,14679.452056232585,15513.731807708777,26.41192864130417,241.10149529082605,0.8803269598940083,50.92352875694571,4049.504015512437,4368.821295161407
12,container_ship,2012,0,232.52,228,0.24,4.28,9.72,7.08,11.0,57554.54958536331,11510.909917072662,False,SV,105.0,1753.59566644066,12085.453985308199,68.23667398840674,4493.122533390475,239353.25645164208,257753.6653107698,1610.6394979808238,11100.226758245031,61.05386620015341,4020.162266717793,214158.17682515347,230950.25921429726,137237.92172144295,945818.1379806418,3770.974088833004,248304.1400031578,13227416.803906536,14562547.977700612,3450.008865497385,23776.817079791133,150.83896355332016,9932.16560012631,529096.6721562614,566406.5026652295,13342.575722918065,91954.54119256238,395.0544283539338,26012.814666997485,1385729.3794568754,1517434.3654677074,5718.246738393456,39409.089082526734,143.6561557650668,9459.20533345363,503901.59252977284,558631.7898399117,5651533.859778866,38949316.37656393,249961.71103121628,16459017.280209318,876788771.0018046,938098600.229388,276.38192568901707,1904.7726389887923,10.415071292967346,685.7923866753882,36532.86545840853,39410.227481054695,114.36493476786913,788.1817816505347,2.8731231153013366,189.1841066690726,10078.031850595456,11172.635796798233
7,container_ship,1999,0,300.01,296,0.23,3.78,10.25,8.0,13.0,16088.227102488629,3217.6247715340064,True,C3,115.2,263.64678376854056,1981.8524018740663,18.279326327084693,1109.2310932395471,86860.42423251482,90233.43383772406,242.1538394395835,1820.288347373463,16.35518671370736,992.4699255301213,77717.2216817238,80788.48898078066,28675.396611038985,279477.4697150786,1327.6563332303622,80565.20571950397,6308809.760045813,6698855.488424665,656.5777086145547,5335.582038455009,40.40693188092406,2451.9845218979467,192007.2535666117,200491.80476746013,2488.465790660688,22023.731639819074,105.82767873575351,6421.864224018432,502876.14029350685,533916.0296267408,1044.720331939181,11394.517527937282,38.482792267546735,2335.2233541885207,182864.05101582067,197676.9950221532,1075554.0917359972,8740331.902772985,66960.0585455313,4063288.6362880254,318183448.767528,332129583.45687056,48.91685304236062,476.75568363160454,2.790002439397138,169.30369317866774,13257.643698647,13955.40993093903,20.894406638783618,227.8903505587456,0.7696558453509346,46.70446708377041,3657.2810203164136,3953.539900443064
